,text,neg,neu,pos,compound
424,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/fGp3RBCvvO https://t.co/cmNrF1lIc4,0.059,0.816,0.125,1.0
425,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.059,0.816,0.125,1.0
426,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.059,0.816,0.125,1.0
427,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.059,0.816,0.125,1.0
428,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.058,0.817,0.125,1.0
429,"The #UtahConsumerPrivacyAct becomes effective on December 31, 2023, and shares similarities with the #GDPR and other US State #PrivacyLaws. But Utah does add some unique aspects for organizations to consider. Here are some things to start thinking about: https://t.co/jon3aTdDer https://t.co/rXOY2z8iGG",0.058,0.817,0.125,1.0
430,How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view the privacy landscape and how your organization is preparing for the privacy-first era. Survey only takes a few mins! https://t.co/Eps43aDBSt https://t.co/BRFNBq2pVu,0.058,0.817,0.125,1.0
431,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",0.058,0.817,0.125,1.0
432,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.058,0.817,0.125,1.0
433,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,0.058,0.818,0.125,1.0
434,President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practical advice on how to protect consumer privacy. https://t.co/9yIIUTLUBi,0.058,0.818,0.125,1.0
435,"RT @NEST_Ecosystem: Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3…",0.057,0.818,0.125,1.0
436,Beyond third-party cookies: Community and consumer #privacy in the #metaverse. https://t.co/gGxjg4WQ4g via @VentureBeat #Data #brands #digitalexperience,0.057,0.818,0.124,1.0
437,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.058,0.818,0.124,1.0
438,"RT @adamscochran: 2/3

There is nothing more important than consumer privacy, especially when it comes to your financial data - you have a…",0.057,0.818,0.124,1.0
439,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",0.057,0.819,0.124,1.0
440,"Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactical retailers (Laggards) have very different approaches to privacy. https://t.co/iFletcxlnW @antgrasso rt @lindagrass0 #DataPrivacy #Retail #Privacy https://t.co/jb3Po9Tnvu",0.057,0.819,0.124,1.0
441,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.057,0.819,0.124,1.0
442,"We are now entering a new era of consumer internet with is centered around two main issues, consumer privacy and digital consciousness. The social media ""free in exchange for data model"" will no longer be the assumed default way used by consumers and companies to engage online.",0.057,0.819,0.124,1.0
443,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.057,0.819,0.124,1.0
444,"@elonmusk 
“But if Apple forsakes consumer privacy somewhere, it can’t claim to be ideologically committed to privacy anywhere.” https://t.co/aFuNllxypJ",0.057,0.819,0.124,1.0
445,"Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3 and how it make #NEST stands out from other similar product👇
https://t.co/cKqjVQqxyp https://t.co/7yNS6xJJyg",0.057,0.82,0.123,1.0
446,Decentralized Identity: A New Era of Consumer Privacy https://t.co/sCTJqh1Fpt,0.057,0.82,0.123,1.0
447,Decentralized Identity: A New Era of Consumer Privacy https://t.co/QUA2YzzX07,0.057,0.82,0.123,1.0
448,Decentralized Identity: A New Era of Consumer Privacy https://t.co/nXi7lNYeWm,0.057,0.82,0.123,1.0
449,"California Consumer Privacy Act Annotated (2022) KYKHAWS

https://t.co/pJmO1Xmgfd https://t.co/UK4rMfi22k",0.057,0.82,0.123,1.0
450,In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,0.057,0.82,0.123,1.0
451,"We use Google for almost everything, right? Well they misuse this over-dependence far too much. Recently, it paid a historic $391.5 million for reaching a settlement with 40 states in USA for its location tracking malpractices which intruded consumer privacy. #Google #privacy https://t.co/XPiP1U02gM",0.057,0.82,0.123,1.0
452,Decentralized Identity: A New Era of Consumer Privacy https://t.co/02bel9nNZa,0.057,0.82,0.123,1.0
453,Compliance isn’t enough. Customer #trust depends on #transparency. Learn more about our 2022 Consumer Privacy Survey findings from our Director of Data Privacy @RobertWaitman. ➡ https://t.co/qak8tjGPcR https://t.co/hGQPjFe8Ti,0.057,0.821,0.122,1.0
454,@elonmusk We need you to build us a liberty phone that protects consumer privacy and free speech.,0.057,0.82,0.123,1.0
455,Decentralized Identity: A New Era of Consumer Privacy https://t.co/0NHyRT3Ijo,0.057,0.82,0.123,1.0
456,Decentralized Identity: A New Era of Consumer Privacy https://t.co/e4s0zbZUtY,0.057,0.82,0.123,1.0
457,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/NmK0Grc5sK,0.057,0.82,0.123,1.0
458,"@blackriflexx I really don't want to do it but I might if they force my hand.

With Android YOU are the product. Google has a terrible track record when it comes to consumer privacy.",0.057,0.82,0.123,1.0
459,"@KC_Notes @clarkcox @WSBChairman @elonmusk Developer here who's worked on phone apps much of my career:
1) pretty well all modern phones are encrypted/support being so
2) Apple has actually been at the forefront of ""removing trackers"" and consumer privacy generally (mostly out of a long running fight with FB, but still)",0.057,0.82,0.123,1.0
460,"@conor64 How is Apple supposed to maintain 2 of their biggest selling points, tight security and consumer privacy, if they allow Wild West/unvetted side-loading app access?",0.057,0.82,0.123,1.0
461,@Paul_Reviews @EufyOfficial I bought a Eufy vacuum on Black Friday that I am returning in light of this abuse of consumer data and disregard of consumer privacy. This company won't be getting any more of my money.,0.057,0.82,0.123,1.0
462,"I will be first in line to buy a Tesla phone, but not unless the phone is locked from tampering by ISPs, each one of which installs bloatware &amp; trojans to harvest data &amp; invade consumer privacy.",0.057,0.82,0.122,1.0
463,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",0.057,0.82,0.123,1.0
464,The @FCC's decision to ban the importation of Chinese telecommunications and video surveillance equipment is a smart and strategic action that will protect consumer privacy and our national security. Read our statement: https://t.co/8mx9RZtMyk https://t.co/pAF0VKlVr2,0.057,0.82,0.123,1.0
465,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.057,0.82,0.123,1.0
466,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",0.057,0.819,0.123,1.0
467,"Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing practices they believe violate consumer privacy protection or truth-in-advertising … our industry needs it. https://t.co/IeeFhvOBrx",0.057,0.819,0.124,1.0
468,@HawleyMO @Apple I still believe Apple has the best security product in the world. Apple protects consumer privacy without even bowing to the FBI unlocking data. ❤️🍎@Apple @tim_cook,0.057,0.819,0.124,1.0
469,"ICYMI &amp; want to get a good sense of what's at stake in the proposed blockbuster Rogers-Shaw deal, the Online Streaming Act (#C11), the Online News Act (#C18), the Consumer Privacy Protection Act (#C27) &amp; so much more now on the table in Canada. #CTRS #C11 #cdnpoli #cdnmedia https://t.co/BCHAzYZ0HO",0.057,0.819,0.124,1.0
470,How marketers will be affected by consumer privacy shifts in 2023: https://t.co/PA8zFgC0Om,0.057,0.819,0.124,1.0
471,"@martinvars It certainly is. And their efforts to knee-cap competitors under the guise of ""consumer privacy"" while building their own targeted ad network, is disingenuous at best.",0.057,0.818,0.125,1.0
472,So much for 'do no evil.'Consumers are nothing but data points to make money off of. This is why opt-in (where the default setting is to protect consumer privacy) is far superior to opt-out (where the consumer must take action to protect their own privacy). https://t.co/3sTBPgmXyH,0.057,0.818,0.125,1.0
473,Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age https://t.co/7BBBAmelqr,0.057,0.818,0.125,1.0
474,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.057,0.818,0.125,1.0
475,"Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age / registration required

Will Apple’s privacy moves help it join the triopoly? https://t.co/MZPBtnWOoV",0.057,0.818,0.125,1.0
476,"Consumer Confidence, has much to do with consumer privacy. Free speech includes fair practice. #defi",0.057,0.817,0.126,1.0
477,No Consumer Privacy Comissioner. ! ?,0.057,0.817,0.126,1.0
478,"This is just goofy. Apple has done more for consumer privacy and security than any of the other tech companies. That they pulled their ad buy may have to do with team politics, but nothing to do with free speech. https://t.co/P4IcFa53HW",0.057,0.817,0.126,1.0
479,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/6eRlXcxXDF,0.057,0.817,0.126,1.0
480,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/VICtuobLkv,0.057,0.817,0.125,1.0
481,RT @MasonResearch: #MasonResearch OP-ED by Tracy C. Miller of @mercatus: Consumer privacy pitfalls for the new Congress to avoid https://t.…,0.057,0.817,0.125,1.0
482,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/UhwU5zvTXv https://t.co/acUyGVFr0G,0.057,0.817,0.125,1.0
483,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.058,0.818,0.125,1.0
484,RT @StaussDavid: Did the 2022 U.S. election change which states could pass consumer privacy legislation in 2023? Our analysis in the below-…,0.057,0.818,0.125,1.0
485,Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.058,0.818,0.125,1.0
486,"7/ Zero knowledge proofs, a cryptographic innovation that enables auditable security without undermining secret-keeping, is one solution to reconcile consumer privacy and regulatory compliance.",0.057,0.817,0.125,1.0
487,"1/ The development and regulation of web3 – an evolution of the internet powered by crypto – must achieve two goals that are often in tension. 

Goal 1: Preserve consumer privacy, despite the default transparent nature of blockchains.",0.058,0.818,0.125,1.0
488,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/UgBeIiNVeN",0.057,0.818,0.125,1.0
489,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation  #consumerprotection #debtcollection #consumercredit #consumereducation #fraudprevention #d…https://t.co/f2660uG4ZI https://t.co/2VJliMgZZS,0.057,0.818,0.125,1.0
490,RT @IneryBlockchain: This violates #blockchain's consumer privacy regarding financial data. Does this take us a step back to #centralizatio…,0.058,0.818,0.125,1.0
491,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/VFNx2wn1gV",0.057,0.818,0.125,1.0
