,text,result,scores
479,RT @inoimq: คนไทยมันไม่เข้าใจprivacy สิทธิของเด็กจริงๆนะ ละอย่างแม่บางคนที่เขาไม่เปิดหน้าลูกยังจะไปด่าเขาอีก เอาลูกเขาไปเทียบกับลูกคนอื่น…,Neutral,100.0
480,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
481,"RT @Josieamycashman: I'm too old to live under the Woke King's Great Reset. I'm addicted to luxuries like privacy, autonomy, informed conse…",Positive,24.8
482,"RT @BoysRecife: Ajoelha e mama gostoso o novinho (Kneel and suck the new one) 🔥🥵🤤🍼😈

💥Novinho @_Kevven

🔞🎥 https://t.co/3DestJwBQy https://…",Negative,14.6
483,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
484,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
485,RT @joelinesousafco: https://t.co/vdjLjwb2Ky https://t.co/yGNgHKwudr,Neutral,100.0
486,"RT @honeymoonluve: Pack novo na área, vem gozar com essa Hinata safadinha 

Quase 20 mídias desse pack free lá no Privacy https://t.co/Z6Xw…",Positive,12.9
487,RT @bamignoredme: Omg so a korean fan saw Jinyoung at a cafe? And he was looking hot as always but she didn't want to invade his privacy &amp;…,Positive,6.6
488,"RT @Nilux_xulin: Vídeo novo fumando, falando umas putaria e metendo consolo pra dentro.
Disponível no Whatsapp, Telegram, Privacy e Onnowpl…",Negative,11.5
489,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
490,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
491,RT @LunaMyBabyPup: So seokjin is getting to know the city. Ppl saw him (they didn't say where to protect his privacy) walking around with s…,Positive,9.8
492,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
493,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
494,"RT @maaypack: Quer tomar banho comigo? 💦

Disponível na DM:
•Fotos, vídeos e áudios 
•Avaliações
•Plaquinhas
•Fetiches (Scat , eproctofilia…",Neutral,100.0
495,"@panda_airdrop24 @Vacuum_ltd Privacy and transparency are very sensitive topics and are widely discussed among users in today's world of Cryptocurency Projects. so I would like to know, how do you deal with this particular problem, how important are they in the your?",Positive,10.1
496,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
497,Hoje começo divulgar meu privacy,Neutral,100.0
498,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
499,"Hey @ContaboCom !

When will you accept payment in #crypto? Would be awesome for #GDPR if I could pay in #PIVX because you wouldn't need to protect my financial data. #PIVX does that for you with #zkSNARKs privacy.

Plus, you don't pay credit card fees, or risk charge-backs!",Positive,12.1
500,"RT @fvckkmiku: 🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY PO…",Neutral,100.0
501,ก็เก็บไว้ดูเองก็ได้นิ เเล้วฟค.มันก็ไม่ใช่เจ้าชีวิตเด็กจริงไหมละก็ไม่จำเป็นทำตามที่บอก แบบนี้จะเป็นเซฟโซนให้ลูกได้ไงก่อนในเมื่อ privacy ง่ายๆให้ไม่ได้ https://t.co/tq5kXGBXf6,Neutral,100.0
502,"RT @YOUR2002BABE: 🍷 GRUPO DE ROUNDS MISTOS 🍷

🦇 sem min. de seguidores;
👸🏻 modelos verificades (não aceitamos privacy);
⛓ 4 participações s…",Neutral,100.0
503,"RT @yenny__1212: Good you have no idea where he is at. Leave that man alone you’ll hear from him on Saturday.

Let him rest and refresh in…",Negative,17.3
504,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
505,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
506,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
507,RT @LunaMyBabyPup: So seokjin is getting to know the city. Ppl saw him (they didn't say where to protect his privacy) walking around with s…,Positive,9.8
508,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
509,privacy develops anti-realistic absolute surveillance,Neutral,100.0
510,RT @mmmaow02: คนไทยมันไม่เจริญหรอก อ่านแค่เมนชั่นทวีตนี้ เมนชั่นต้นทวีตก็รู้แล้วว่าคนไทยมันนอกจากโง่แล้วก็ไม่พยายามเรียนรู้เหี้ยอะไร แค่ตัว…,Neutral,100.0
511,"@tomxaxhawk @OrdinaryGamers @ModernVintageG Cali ain’t that bad. But we definitely have problems sure just like every state. We also have really good things like consumer rights and data privacy. But he would have to weigh the pros and cons. 

Only he can decide what’s best for him.",Positive,34.0
512,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
513,"RT @fvckkmiku: 🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY PO…",Neutral,100.0
514,"Votre condition n'est même pas aussi critique que celles que j'ai traitées
Inbox moi, si vous voulez toujours récupérer votre compte !!!
 Je suis disponible 24h/24 et 7j/7 pour tous les services de piratage
#Hack #coinbase #Hacking #bitcoin   #bnb   #privacy #web3 #web3domain https://t.co/EWdIrn1aXi",Neutral,100.0
515,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
516,"RT @wqvz24: Listen guys the fans in Qatar never attacked Jungkook, but respected his privacy a lot. They respected the distance between the…",Positive,34.6
517,"RT @joarretado: 137 posts; 547 photos; 326 videos, 161 likes, no editing! 🤑
🔗https://t.co/qsdPKtEYVo…
🔗https://t.co/QbK2CZKk7C
🔗https://t.c…",Positive,16.9
518,"RT @HeatherThomasAF: Psst!
EVERYONE'S Medical Privacy is on the ballot.",Neutral,100.0
519,RT @walterguessbr: ABRINDO PARA ENCAIXAR BEMPARA VER TODO VÍDEO ASSINEM O 👉https://t.co/7xhfYintEB OU https://t.co/ZJeUu3QaJY @Fabrcio63626…,Neutral,100.0
520,"RT @kencawan: Aguenta? 🤤
https://t.co/PWpaBkVDMI https://t.co/APVCsZ0OcW",Neutral,100.0
521,"RT @namisereia1: booh 🔥👻 
ficaria assustado comigo ou sentiria tesão ? 😈

❤️  Assine pra ver mais de 700 mídias no meu privacy,juro que voc…",Negative,9.1
522,"RT @AmiraDaher7: Preferem buceta ou cuzinho ? 

https://t.co/LInAWBiuK4 https://t.co/5ZwXTYJKyZ",Neutral,100.0
523,Amazon’s Recent Acquisitions Highlight the Value of Consumer Data (and the Evolving Privacy Issues) https://t.co/0hP2Tl4dq4 | by @PrivacyLawBlog #Privacy,Positive,23.1
524,"RT @psychedrgg: 👇ASSINA MEU PRIVACY👇

💥💥R$9 REAIS 💥💥

👇+450 MÍDIAS 👇 https://t.co/Phh2buVGAl",Neutral,100.0
525,"RT @YOUR2002BABE: 🍷 GRUPO DE ROUNDS MISTOS 🍷

🦇 sem min. de seguidores;
👸🏻 modelos verificades (não aceitamos privacy);
⛓ 4 participações s…",Neutral,100.0
526,"RT @honeymoonluve: Pack novo na área, vem gozar com essa Hinata safadinha 

Quase 20 mídias desse pack free lá no Privacy https://t.co/Z6Xw…",Positive,12.9
527,"RT @pvineetha: @octal @matthew_d_green I stopped reading after “We may manually review DMs…”.

Just… NO. 🤮😑

Literally *NO ONE* needs someo…",Negative,21.2
528,"RT @ch4padissim0s: 🎃 HALLOWEEN 🎃

🎃 Todos nossos packs do catálogo por apenas R$ 90 💸
São 50 fotos + 50min de vídeos 🎥

🦇 Ou cada pack por…",Neutral,100.0
529,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
530,"RT @andediass: Reduzi o preço do privacy e recentemente adicionei conteúdo novo, assina lá: https://t.co/AFG7wDx9lO https://t.co/J69YSUl71M",Neutral,100.0
531,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
532,"No limit to the invasion of our privacy.
#NoDigitalID #SurveillanceCapitalism https://t.co/d0OhaI7Val",Negative,18.0
533,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
534,"RT @honeymoonluve: 🇧🇷 Gosta da visão?
set desse dia com muita buceta e cuzinho lá no Privacy

🇺🇸 Do you like this view?
set of this day wit…",Positive,9.5
535,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
536,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
537,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
538,"RT @fvckkmiku: 🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY PO…",Neutral,100.0
539,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
540,"RT @Chloewaifu: 😈Posso dançar assim de 4 para você?

🇧🇷 Assine meu privacy link nos comentários 💋 https://t.co/pxqp0EaMIi",Neutral,100.0
541,"@dazult_pdempsey @GidMK Yes, I noticed that the sums imply rounding. I do find it hard to understand how giving exact totals would allow some privacy violation, but I suppose it might just be a blanket requirement for the data use.",Positive,12.7
542,RT @ster_v_: https://t.co/3ljHwWNXfg https://t.co/AifNmf6rWI,Neutral,100.0
543,"RT @maaypack: Quer tomar banho comigo? 💦

Disponível na DM:
•Fotos, vídeos e áudios 
•Avaliações
•Plaquinhas
•Fetiches (Scat , eproctofilia…",Neutral,100.0
544,"RT @onedayjm: ""we can have different opinions, we're all armys"" on mobbing, stalking and invading someone's privacy....?",Neutral,100.0
545,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
546,"RT @DannielZagga: É sério que você não quer ver o privacy do @garigatorj ???😱😱😱

Eu já assinei faz hora!!!

👉🏼 https://t.co/LtWLQbYvR7

👉🏼…",Neutral,100.0
