,edit_history_tweet_ids,lang,created_at,text,id,author_id
9,['1597640665722421248'],en,2022-11-29T17:16:32.000Z,@CarloDiLorenzo1 We need consumer privacy protection in the US. These companies buy and sell our data! California has a California Consumer Privacy Protection law. This needs to be Federal law.,1597640665722421248,38883071
10,['1597638706999033858'],en,2022-11-29T17:08:45.000Z,"Confidently is a Consumer privacy subscription service, helping people take back control of their personal data by deleting it from companies that shouldn't have it, and telling other companies not to sell it
https://t.co/VwnNAPvc4N",1597638706999033858,1176384191740514304
11,['1597638167066132482'],en,2022-11-29T17:06:36.000Z,Read our latest Blog! https://t.co/kUT3Qb3uwN,1597638167066132482,1258128880017174529
12,['1597632346815361029'],en,2022-11-29T16:43:28.000Z,RT @InfoSum: How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view…,1597632346815361029,912716822578913282
13,['1597626260968312832'],en,2022-11-29T16:19:17.000Z,"@DrRichardPitre @lexfridman Thats precisely what they’re doing! Appl has a much better track record with consumer privacy than Tesla, and I’m an owner of both.",1597626260968312832,714644789405220864
14,['1597620198135107585'],en,2022-11-29T15:55:12.000Z,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,1597620198135107585,1248629633941032963
15,['1597615987427545088'],en,2022-11-29T15:38:28.000Z,"“Payment Systems &amp; Services Act 2019 - directs payment service providers to adhere to consumer protection relating to consumer privacy, etc.” - Dr. Kwaku Agyeman-Budu, Dean, Faculty of Law, GIMPA",1597615987427545088,856095914141904896
16,['1597613962857684993'],en,2022-11-29T15:30:25.000Z,"The California Consumer Privacy Act requires businesses to notify consumers about security breaches involving their data. It allows them to provide additional info about the breach if they want to.
They must notify consumers of breaches within 45 days- https://t.co/LHXX1qcQCB https://t.co/2xsw8Ss7Y7",1597613962857684993,987185447762882560
17,['1597613854686863360'],en,2022-11-29T15:29:59.000Z,"With @elonmusk throwing this tantrum because he somehow didn’t know about the App Store taking their cut (which I’ve never made an app/done  a second of research and still knew that soooooo???)

Friendly reminder that @Apple has done a fantastic job fighting for consumer privacy",1597613854686863360,2408239446
18,['1597607228940378112'],en,2022-11-29T15:03:40.000Z,"Cisco’s 2022 Consumer Privacy Survey: data transparency is most important regarding personal data.OC is building  a trusted economy using embedded privacy &amp; helps orgs collect data ethically through informed consent &amp; continuously enforce sharing rules
  
https://t.co/TxsA4w1zw0",1597607228940378112,1196901970285678599
19,['1597601842787131399'],en,2022-11-29T14:42:15.000Z,"@elonmusk here is a poll you should post. 
How many would buy a phone you produce, if you produce a phone with no tracking of any kind, with consumer privacy number one priority?",1597601842787131399,2966178942
20,['1597598153007845376'],en,2022-11-29T14:27:36.000Z,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,1597598153007845376,1229633724272132096
21,['1597595625071472640'],en,2022-11-29T14:17:33.000Z,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,1597595625071472640,1141469098020364294
22,['1597594982075883520'],en,2022-11-29T14:15:00.000Z,Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data #privacy,1597594982075883520,135922295
23,['1597591236650860545'],en,2022-11-29T14:00:07.000Z,"""The Commission should embrace this opportunity to establish obvious necessary baseline requirements that protect and advance consumer privacy.” @AGRobBonta @FTC https://t.co/Is2OmQTE03",1597591236650860545,247477715
24,['1597587479129100288'],en,2022-11-29T13:45:11.000Z,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/fGp3RBCvvO https://t.co/cmNrF1lIc4,1597587479129100288,858298588425859074
25,['1597583401523216385'],en,2022-11-29T13:28:59.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597583401523216385,1420909888444588034
26,['1597582531297423361'],en,2022-11-29T13:25:31.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597582531297423361,95506425
27,['1597581766709370880'],en,2022-11-29T13:22:29.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597581766709370880,1596818897558274051
28,['1597581266358239234'],en,2022-11-29T13:20:30.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597581266358239234,17713659
29,['1597579063601799173'],en,2022-11-29T13:11:45.000Z,"The #UtahConsumerPrivacyAct becomes effective on December 31, 2023, and shares similarities with the #GDPR and other US State #PrivacyLaws. But Utah does add some unique aspects for organizations to consider. Here are some things to start thinking about: https://t.co/jon3aTdDer https://t.co/rXOY2z8iGG",1597579063601799173,18218378
30,['1597578256596738050'],en,2022-11-29T13:08:32.000Z,How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view the privacy landscape and how your organization is preparing for the privacy-first era. Survey only takes a few mins! https://t.co/Eps43aDBSt https://t.co/BRFNBq2pVu,1597578256596738050,3956257599
31,['1597577584552079360'],en,2022-11-29T13:05:52.000Z,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",1597577584552079360,4313447303
32,['1597576424570986498'],en,2022-11-29T13:01:15.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597576424570986498,634706965
33,['1597575979312242689'],en,2022-11-29T12:59:29.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597575979312242689,1165370073126756353
34,['1597575912324841473'],en,2022-11-29T12:59:13.000Z,President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practical advice on how to protect consumer privacy. https://t.co/9yIIUTLUBi,1597575912324841473,34613951
35,['1597567595254882304'],en,2022-11-29T12:26:10.000Z,"RT @NEST_Ecosystem: Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3…",1597567595254882304,1586633405462368256
36,['1597564534054608896'],en,2022-11-29T12:14:00.000Z,Beyond third-party cookies: Community and consumer #privacy in the #metaverse. https://t.co/gGxjg4WQ4g via @VentureBeat #Data #brands #digitalexperience,1597564534054608896,2464669446
37,['1597563372882780161'],en,2022-11-29T12:09:24.000Z,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597563372882780161,1420055265035145217
38,['1597545852041842688'],en,2022-11-29T10:59:46.000Z,"RT @adamscochran: 2/3

There is nothing more important than consumer privacy, especially when it comes to your financial data - you have a…",1597545852041842688,1519682015544680448
39,['1597544190715781120'],en,2022-11-29T10:53:10.000Z,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",1597544190715781120,835102956
40,['1597537177306804226'],en,2022-11-29T10:25:18.000Z,"Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactical retailers (Laggards) have very different approaches to privacy. https://t.co/iFletcxlnW @antgrasso rt @lindagrass0 #DataPrivacy #Retail #Privacy https://t.co/jb3Po9Tnvu",1597537177306804226,1009010192703541249
41,['1597534380825927680'],en,2022-11-29T10:14:11.000Z,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597534380825927680,17439117
42,['1597533373165350912'],en,2022-11-29T10:10:11.000Z,"We are now entering a new era of consumer internet with is centered around two main issues, consumer privacy and digital consciousness. The social media ""free in exchange for data model"" will no longer be the assumed default way used by consumers and companies to engage online.",1597533373165350912,1193851386741612544
43,['1597525350954590208'],en,2022-11-29T09:38:18.000Z,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597525350954590208,957265063521513474
44,['1597521073515696128'],en,2022-11-29T09:21:19.000Z,"@elonmusk 
“But if Apple forsakes consumer privacy somewhere, it can’t claim to be ideologically committed to privacy anywhere.” https://t.co/aFuNllxypJ",1597521073515696128,883990686919516160
45,['1597486203129196544'],en,2022-11-29T07:02:45.000Z,"Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3 and how it make #NEST stands out from other similar product👇
https://t.co/cKqjVQqxyp https://t.co/7yNS6xJJyg",1597486203129196544,1571700091756617729
46,['1597435285951897601'],en,2022-11-29T03:40:25.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/sCTJqh1Fpt,1597435285951897601,31690161
47,['1597430268402585601'],en,2022-11-29T03:20:29.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/QUA2YzzX07,1597430268402585601,4849377118
48,['1597425216338141188'],en,2022-11-29T03:00:24.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/nXi7lNYeWm,1597425216338141188,1684205532
49,['1597425207286722560'],en,2022-11-29T03:00:22.000Z,"California Consumer Privacy Act Annotated (2022) KYKHAWS

https://t.co/pJmO1Xmgfd https://t.co/UK4rMfi22k",1597425207286722560,1587050205446389763
50,['1597424941548257283'],en,2022-11-29T02:59:19.000Z,In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597424941548257283,197645733
51,['1597420332641824768'],en,2022-11-29T02:41:00.000Z,"We use Google for almost everything, right? Well they misuse this over-dependence far too much. Recently, it paid a historic $391.5 million for reaching a settlement with 40 states in USA for its location tracking malpractices which intruded consumer privacy. #Google #privacy https://t.co/XPiP1U02gM",1597420332641824768,2568415878
52,['1597420172880617477'],en,2022-11-29T02:40:22.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/02bel9nNZa,1597420172880617477,133178883
53,['1597417679203303424'],en,2022-11-29T02:30:27.000Z,Compliance isn’t enough. Customer #trust depends on #transparency. Learn more about our 2022 Consumer Privacy Survey findings from our Director of Data Privacy @RobertWaitman. ➡ https://t.co/qak8tjGPcR https://t.co/hGQPjFe8Ti,1597417679203303424,119320361
54,['1597415753611083777'],en,2022-11-29T02:22:48.000Z,@elonmusk We need you to build us a liberty phone that protects consumer privacy and free speech.,1597415753611083777,1380325007834935299
55,['1597415142312103936'],en,2022-11-29T02:20:23.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/0NHyRT3Ijo,1597415142312103936,707613422
56,['1597410145394429953'],en,2022-11-29T02:00:31.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/e4s0zbZUtY,1597410145394429953,22174087
57,['1597408196171382784'],en,2022-11-29T01:52:47.000Z,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/NmK0Grc5sK,1597408196171382784,4288319236
58,['1597404441090871297'],en,2022-11-29T01:37:51.000Z,"@blackriflexx I really don't want to do it but I might if they force my hand.

With Android YOU are the product. Google has a terrible track record when it comes to consumer privacy.",1597404441090871297,1285388676751437824
